0,1
50000.0,53.96
100000.0,81.0
150000.0,85.06
200000.0,86.7
250000.0,88.08
300000.0,87.66
350000.0,87.7
400000.0,88.18
450000.0,91.38
500000.0,90.46
550000.0,91.04
600000.0,90.78
650000.0,90.52
700000.0,89.88
750000.0,90.9
800000.0,89.66
850000.0,90.46
900000.0,90.34
950000.0,89.86
1000000.0,90.0
